Time,south_north,west_east,XLAT,XLONG,XTIME,T2
0,30,35,35.021713,-81.322845,2024-08-25,294.7564
0,30,36,34.96432,-80.99472,2024-08-25,295.3288
0,30,37,34.905853,-80.667175,2024-08-25,294.7312
0,30,38,34.84628,-80.34024,2024-08-25,294.92447
0,30,39,34.78565,-80.013916,2024-08-25,295.2269
0,30,40,34.723927,-79.68817,2024-08-25,295.24924
0,30,41,34.66113,-79.36304,2024-08-25,295.49493
0,30,42,34.59726,-79.03851,2024-08-25,296.0267
0,30,43,34.532326,-78.71466,2024-08-25,296.36856
0,30,44,34.466312,-78.39142,2024-08-25,296.83887
0,30,45,34.39926,-78.06885,2024-08-25,296.716
0,30,46,34.331146,-77.74695,2024-08-25,297.99146
0,30,47,34.261982,-77.42569,2024-08-25,298.59747
0,30,48,34.19177,-77.1051,2024-08-25,298.77625
0,30,49,34.12051,-76.78522,2024-08-25,299.05524
0,30,50,34.048214,-76.466034,2024-08-25,299.366
0,30,51,33.974888,-76.14755,2024-08-25,299.5564
0,30,52,33.900524,-75.82977,2024-08-25,299.3905
0,30,53,33.825138,-75.512695,2024-08-25,298.95004
0,30,54,33.748737,-75.19635,2024-08-25,298.58627
0,30,55,33.671307,-74.88071,2024-08-25,298.3948
0,30,56,33.59287,-74.56583,2024-08-25,298.16766
0,30,57,33.513428,-74.25168,2024-08-25,298.09775
0,30,58,33.432976,-73.93829,2024-08-25,298.39822
0,30,59,33.35153,-73.62567,2024-08-25,298.61276
0,30,60,33.269085,-73.31381,2024-08-25,298.99222
0,30,61,33.185654,-73.002716,2024-08-25,299.61557
0,30,62,33.101246,-72.69241,2024-08-25,299.39258
0,30,63,33.01585,-72.38287,2024-08-25,299.41824
0,30,64,32.929478,-72.07416,2024-08-25,299.49936
0,30,65,32.842144,-71.766205,2024-08-25,299.57047
0,30,66,32.753845,-71.459045,2024-08-25,299.32288
0,30,67,32.664574,-71.15271,2024-08-25,299.54376
0,30,68,32.574356,-70.84723,2024-08-25,300.05988
0,30,69,32.483185,-70.54251,2024-08-25,300.36307
0,30,70,32.391087,-70.23865,2024-08-25,300.4101
0,30,71,32.29803,-69.93561,2024-08-25,300.54935
0,30,72,32.204056,-69.63342,2024-08-25,300.3605
0,31,0,36.59604,-93.069885,2024-08-25,300.17413
0,31,1,36.57846,-92.726746,2024-08-25,300.54932
0,31,2,36.559696,-92.38379,2024-08-25,300.37946
0,31,3,36.539757,-92.041046,2024-08-25,301.65405
0,31,4,36.518642,-91.69852,2024-08-25,300.5699
0,31,5,36.496357,-91.35623,2024-08-25,301.37122
0,31,6,36.472893,-91.01416,2024-08-25,302.30093
0,31,7,36.448265,-90.67236,2024-08-25,301.3147
0,31,8,36.422455,-90.33084,2024-08-25,301.27145
0,31,9,36.395473,-89.98959,2024-08-25,301.73566
0,31,10,36.36732,-89.64862,2024-08-25,302.52393
0,31,11,36.338013,-89.30798,2024-08-25,302.01443
0,31,12,36.30755,-88.96765,2024-08-25,303.17862
0,31,13,36.27591,-88.627625,2024-08-25,302.44247
0,31,14,36.24312,-88.287964,2024-08-25,301.82614
0,31,15,36.20916,-87.94861,2024-08-25,300.77945
0,31,16,36.17405,-87.60968,2024-08-25,300.15826
0,31,17,36.137787,-87.27106,2024-08-25,300.2806
0,31,18,36.100372,-86.93286,2024-08-25,300.13583
0,31,19,36.06181,-86.59506,2024-08-25,301.8683
0,31,20,36.022095,-86.25769,2024-08-25,299.75842
0,31,21,35.98125,-85.920715,2024-08-25,297.95743
0,31,22,35.939247,-85.58417,2024-08-25,296.90564
0,31,23,35.89612,-85.24805,2024-08-25,294.7307
0,31,24,35.851837,-84.912415,2024-08-25,295.17136
0,31,25,35.806442,-84.57721,2024-08-25,297.07764
0,31,26,35.759907,-84.24249,2024-08-25,297.1475
0,31,27,35.71224,-83.908264,2024-08-25,295.81952
0,31,28,35.663456,-83.574524,2024-08-25,293.36957
0,31,29,35.61355,-83.2413,2024-08-25,291.21716
0,31,30,35.562523,-82.9086,2024-08-25,290.4726
0,31,31,35.510387,-82.576416,2024-08-25,291.69592
0,31,32,35.457134,-82.24475,2024-08-25,292.37546
0,31,33,35.402763,-81.913666,2024-08-25,294.01657
0,31,34,35.347298,-81.58313,2024-08-25,294.39786
0,31,35,35.29073,-81.25314,2024-08-25,294.31198
0,31,36,35.233063,-80.92374,2024-08-25,295.69583
0,31,37,35.174305,-80.59494,2024-08-25,295.62155
0,31,38,35.11445,-80.26672,2024-08-25,294.59506
0,31,39,35.053513,-79.93909,2024-08-25,295.02774
0,31,40,34.991478,-79.61209,2024-08-25,295.21088
0,31,41,34.92838,-79.285706,2024-08-25,295.38516
0,31,42,34.864204,-78.95996,2024-08-25,296.03198
0,31,43,34.79894,-78.63486,2024-08-25,296.10846
0,31,44,34.732616,-78.310425,2024-08-25,296.42966
0,31,45,34.665237,-77.98663,2024-08-25,296.28543
0,31,46,34.596786,-77.66348,2024-08-25,296.47482
0,31,47,34.52728,-77.341034,2024-08-25,297.89145
0,31,48,34.45672,-77.01926,2024-08-25,298.27872
0,31,49,34.385124,-76.69818,2024-08-25,298.49426
0,31,50,34.312477,-76.37781,2024-08-25,299.08636
0,31,51,34.23879,-76.058136,2024-08-25,299.7223
0,31,52,34.164074,-75.7392,2024-08-25,299.74417
0,31,53,34.08832,-75.42096,2024-08-25,299.26108
0,31,54,34.011536,-75.103455,2024-08-25,298.76227
0,31,55,33.93374,-74.78668,2024-08-25,298.3681
0,31,56,33.854927,-74.4707,2024-08-25,298.02164
0,31,57,33.775093,-74.155426,2024-08-25,297.7835
0,31,58,33.694256,-73.84091,2024-08-25,297.7784
0,31,59,33.61242,-73.52719,2024-08-25,297.98398
0,31,60,33.529575,-73.21423,2024-08-25,298.15063
0,31,61,33.445755,-72.90204,2024-08-25,298.71732
0,31,62,33.360928,-72.59067,2024-08-25,298.86362
0,31,63,33.275127,-72.28006,2024-08-25,298.74307
0,31,64,33.188347,-71.970276,2024-08-25,298.7242
0,31,65,33.100594,-71.661255,2024-08-25,298.8532
0,31,66,33.01187,-71.35309,2024-08-25,299.0529
0,31,67,32.92218,-71.045715,2024-08-25,298.97794
0,31,68,32.831535,-70.7392,2024-08-25,299.3813
0,31,69,32.739933,-70.43347,2024-08-25,300.3259
0,31,70,32.647385,-70.1286,2024-08-25,300.3045
0,31,71,32.55389,-69.824554,2024-08-25,300.3553
0,31,72,32.459465,-69.52136,2024-08-25,300.08994
0,32,0,36.871696,-93.048645,2024-08-25,298.89117
0,32,1,36.85404,-92.70404,2024-08-25,299.87888
0,32,2,36.83518,-92.35962,2024-08-25,299.7839
0,32,3,36.81515,-92.01538,2024-08-25,300.58377
0,32,4,36.79393,-91.67139,2024-08-25,299.96396
0,32,5,36.77153,-91.32764,2024-08-25,300.17624
0,32,6,36.74795,-90.98413,2024-08-25,300.7646
0,32,7,36.72319,-90.64087,2024-08-25,300.4801
0,32,8,36.697247,-90.29791,2024-08-25,301.23914
0,32,9,36.670135,-89.9552,2024-08-25,300.89743
0,32,10,36.64185,-89.61279,2024-08-25,303.15323
0,32,11,36.612392,-89.27069,2024-08-25,302.71643
0,32,12,36.581768,-88.928925,2024-08-25,302.69772
0,32,13,36.549976,-88.587494,2024-08-25,301.90735
0,32,14,36.51702,-88.2464,2024-08-25,301.0384
0,32,15,36.48289,-87.90564,2024-08-25,299.5965
0,32,16,36.447605,-87.56525,2024-08-25,301.48315
0,32,17,36.411163,-87.22528,2024-08-25,300.3199
0,32,18,36.373558,-86.88565,2024-08-25,300.61304
0,32,19,36.33481,-86.54645,2024-08-25,300.55054
0,32,20,36.294895,-86.20764,2024-08-25,298.95926
0,32,21,36.253834,-85.86929,2024-08-25,297.9998
0,32,22,36.21163,-85.53137,2024-08-25,297.38974
0,32,23,36.168285,-85.19388,2024-08-25,295.25378
0,32,24,36.1238,-84.85684,2024-08-25,295.0395
0,32,25,36.078175,-84.520294,2024-08-25,295.31976
0,32,26,36.0314,-84.184204,2024-08-25,296.9704
0,32,27,35.983513,-83.84863,2024-08-25,297.6146
0,32,28,35.934483,-83.51355,2024-08-25,296.568
0,32,29,35.884323,-83.178955,2024-08-25,294.23984
0,32,30,35.833046,-82.84491,2024-08-25,292.84082
0,32,31,35.780655,-82.51141,2024-08-25,291.68756
0,32,32,35.727135,-82.17844,2024-08-25,291.07217
0,32,33,35.67251,-81.84601,2024-08-25,293.4138
0,32,34,35.616764,-81.51416,2024-08-25,293.86313
0,32,35,35.559914,-81.18286,2024-08-25,294.19263
0,32,36,35.50197,-80.85217,2024-08-25,294.7193
0,32,37,35.44291,-80.522064,2024-08-25,294.60373
0,32,38,35.382767,-80.192566,2024-08-25,294.17645
0,32,39,35.321526,-79.86368,2024-08-25,294.0409
0,32,40,35.259197,-79.5354,2024-08-25,294.44708
0,32,41,35.19579,-79.20776,2024-08-25,295.1791
0,32,42,35.131283,-78.88077,2024-08-25,295.70068
0,32,43,35.065712,-78.55441,2024-08-25,295.53134
0,32,44,34.999073,-78.22873,2024-08-25,295.79105
0,32,45,34.93135,-77.90369,2024-08-25,295.91678
0,32,46,34.86257,-77.579346,2024-08-25,295.67087
0,32,47,34.79273,-77.25568,2024-08-25,296.1254
0,32,48,34.721832,-76.93271,2024-08-25,296.90176
0,32,49,34.649883,-76.61044,2024-08-25,297.39197
0,32,50,34.576878,-76.28888,2024-08-25,298.3892
0,32,51,34.502834,-75.96802,2024-08-25,299.38165
0,32,52,34.427746,-75.64789,2024-08-25,299.77658
0,32,53,34.351635,-75.32849,2024-08-25,299.41745
0,32,54,34.274487,-75.00983,2024-08-25,299.04935
0,32,55,34.19631,-74.691956,2024-08-25,298.6805
0,32,56,34.11711,-74.37479,2024-08-25,298.1353
0,32,57,34.0369,-74.05841,2024-08-25,297.74417
0,32,58,33.95567,-73.7428,2024-08-25,297.41946
0,32,59,33.87344,-73.42792,2024-08-25,297.45703
0,32,60,33.79019,-73.11386,2024-08-25,297.56876
0,32,61,33.70597,-72.8006,2024-08-25,297.73102
0,32,62,33.620743,-72.4881,2024-08-25,297.95972
0,32,63,33.534534,-72.17645,2024-08-25,298.12125
0,32,64,33.44733,-71.86557,2024-08-25,298.04172
0,32,65,33.35916,-71.55554,2024-08-25,298.1131
0,32,66,33.270008,-71.24628,2024-08-25,298.73206
0,32,67,33.179893,-70.9379,2024-08-25,298.98767
0,32,68,33.08882,-70.63031,2024-08-25,298.78455
0,32,69,32.996784,-70.32358,2024-08-25,299.7939
0,32,70,32.90379,-70.0177,2024-08-25,300.35245
0,32,71,32.809868,-69.71265,2024-08-25,300.243
0,32,72,32.71498,-69.40848,2024-08-25,300.14355
0,33,0,37.147564,-93.02722,2024-08-25,297.79004
0,33,1,37.1298,-92.68109,2024-08-25,298.25003
0,33,2,37.11086,-92.335205,2024-08-25,298.58325
0,33,3,37.09072,-91.9895,2024-08-25,299.38403
0,33,4,37.06939,-91.64404,2024-08-25,299.77106
0,33,5,37.046886,-91.29883,2024-08-25,299.59387
0,33,6,37.023186,-90.95383,2024-08-25,299.69116
0,33,7,36.998295,-90.60913,2024-08-25,299.476
0,33,8,36.972233,-90.26468,2024-08-25,300.13675
0,33,9,36.94498,-89.92053,2024-08-25,301.6031
0,33,10,36.916553,-89.57666,2024-08-25,304.2047
0,33,11,36.88696,-89.23312,2024-08-25,303.60562
0,33,12,36.85617,-88.88989,2024-08-25,301.36874
0,33,13,36.824223,-88.547,2024-08-25,301.88937
0,33,14,36.7911,-88.20447,2024-08-25,301.44965
0,33,15,36.7568,-87.862305,2024-08-25,300.769
0,33,16,36.721344,-87.52051,2024-08-25,300.85724
0,33,17,36.684723,-87.17908,2024-08-25,299.62
0,33,18,36.64693,-86.83804,2024-08-25,298.8997
0,33,19,36.607986,-86.49744,2024-08-25,298.0619
0,33,20,36.56788,-86.15723,2024-08-25,297.9934
0,33,21,36.52662,-85.817444,2024-08-25,297.5139
0,33,22,36.484203,-85.47812,2024-08-25,297.0597
0,33,23,36.44064,-85.13925,2024-08-25,296.4289
0,33,24,36.39593,-84.80084,2024-08-25,295.3464
0,33,25,36.35008,-84.46289,2024-08-25,294.66464
0,33,26,36.303078,-84.12543,2024-08-25,294.85278
0,33,27,36.25494,-83.78848,2024-08-25,295.99646
0,33,28,36.205673,-83.45203,2024-08-25,296.98584
0,33,29,36.155273,-83.11612,2024-08-25,297.2768
0,33,30,36.103733,-82.7807,2024-08-25,295.29886
0,33,31,36.051083,-82.44586,2024-08-25,292.4544
0,33,32,35.9973,-82.11154,2024-08-25,291.19827
0,33,33,35.9424,-81.7778,2024-08-25,291.93365
0,33,34,35.886387,-81.44464,2024-08-25,293.298
0,33,35,35.829266,-81.11203,2024-08-25,293.8211
0,33,36,35.771027,-80.78003,2024-08-25,294.4136
0,33,37,35.711685,-80.44861,2024-08-25,294.3331
0,33,38,35.651245,-80.11783,2024-08-25,293.97275
0,33,39,35.5897,-79.78766,2024-08-25,293.54672
0,33,40,35.52706,-79.4581,2024-08-25,293.66373
0,33,41,35.463345,-79.12918,2024-08-25,294.54742
0,33,42,35.398533,-78.800934,2024-08-25,295.0271
0,33,43,35.332638,-78.47333,2024-08-25,295.15826
0,33,44,35.265663,-78.14636,2024-08-25,295.43198
0,33,45,35.197617,-77.82013,2024-08-25,295.4546
0,33,46,35.1285,-77.49454,2024-08-25,295.08057
0,33,47,35.05832,-77.16965,2024-08-25,294.87073
0,33,48,34.987076,-76.84546,2024-08-25,295.69156
0,33,49,34.914772,-76.52197,2024-08-25,296.56308
0,33,50,34.84142,-76.19922,2024-08-25,297.85043
0,33,51,34.76702,-75.8772,2024-08-25,298.74915
0,33,52,34.69157,-75.55588,2024-08-25,299.5724
0,33,53,34.615078,-75.23529,2024-08-25,299.57916
0,33,54,34.53756,-74.9155,2024-08-25,299.03455
0,33,55,34.459007,-74.596436,2024-08-25,298.74365
0,33,56,34.37943,-74.27814,2024-08-25,298.49957
0,33,57,34.29883,-73.9606,2024-08-25,298.05576
0,33,58,34.217213,-73.64386,2024-08-25,297.5373
0,33,59,34.13459,-73.32788,2024-08-25,297.3155
0,33,60,34.050953,-73.012726,2024-08-25,297.32874
0,33,61,33.966312,-72.69833,2024-08-25,297.44547
0,33,62,33.880676,-72.384766,2024-08-25,297.42303
0,33,63,33.794056,-72.07202,2024-08-25,297.56787
0,33,64,33.706436,-71.76007,2024-08-25,297.77472
0,33,65,33.617836,-71.448975,2024-08-25,297.9154
0,33,66,33.528263,-71.13867,2024-08-25,298.36176
0,33,67,33.437733,-70.82922,2024-08-25,298.7308
0,33,68,33.346214,-70.52063,2024-08-25,298.476
0,33,69,33.253742,-70.21286,2024-08-25,298.58914
0,33,70,33.16031,-69.905945,2024-08-25,299.60278
0,33,71,33.065926,-69.599915,2024-08-25,300.11127
0,33,72,32.970604,-69.29471,2024-08-25,300.08942
0,34,0,37.4236,-93.005585,2024-08-25,298.91165
0,34,1,37.405758,-92.65799,2024-08-25,297.95456
0,34,2,37.386707,-92.31061,2024-08-25,298.1328
0,34,3,37.36647,-91.96341,2024-08-25,299.39594
0,34,4,37.345036,-91.616455,2024-08-25,299.12872
0,34,5,37.322407,-91.269745,2024-08-25,299.30902
0,34,6,37.2986,-90.92328,2024-08-25,299.6885
0,34,7,37.273586,-90.57709,2024-08-25,299.53204
0,34,8,37.24739,-90.23117,2024-08-25,299.6612
0,34,9,37.220005,-89.88556,2024-08-25,302.143
0,34,10,37.191437,-89.54022,2024-08-25,303.90918
0,34,11,37.161686,-89.19519,2024-08-25,303.14062
0,34,12,37.130753,-88.850525,2024-08-25,301.71
0,34,13,37.09865,-88.506195,2024-08-25,302.61063
0,34,14,37.065357,-88.1622,2024-08-25,302.6521
0,34,15,37.03089,-87.81857,2024-08-25,300.70343
0,34,16,36.995255,-87.47534,2024-08-25,299.71738
0,34,17,36.958443,-87.13248,2024-08-25,299.00406
0,34,18,36.920464,-86.79001,2024-08-25,298.78815
0,34,19,36.881332,-86.44797,2024-08-25,298.2508
0,34,20,36.84102,-86.10635,2024-08-25,297.95712
0,34,21,36.799553,-85.76517,2024-08-25,297.5948
0,34,22,36.75693,-85.42444,2024-08-25,297.38217
0,34,23,36.713154,-85.08414,2024-08-25,296.81506
0,34,24,36.668224,-84.74432,2024-08-25,296.0486
0,34,25,36.62214,-84.405,2024-08-25,295.39282
0,34,26,36.5749,-84.06616,2024-08-25,294.93048
0,34,27,36.52653,-83.727844,2024-08-25,294.71255
0,34,28,36.477016,-83.390015,2024-08-25,295.22394
0,34,29,36.426376,-83.052734,2024-08-25,295.97632
0,34,30,36.37458,-82.71597,2024-08-25,296.57626
0,34,31,36.321674,-82.37976,2024-08-25,294.9492
0,34,32,36.26762,-82.0441,2024-08-25,292.50195
0,34,33,36.212444,-81.709015,2024-08-25,290.90005
0,34,34,36.156166,-81.37451,2024-08-25,291.96414
0,34,35,36.09875,-81.04059,2024-08-25,293.48322
0,34,36,36.04023,-80.707275,2024-08-25,294.28595
0,34,37,35.9806,-80.37454,2024-08-25,294.41315
0,34,38,35.919865,-80.04245,2024-08-25,294.89865
0,34,39,35.858017,-79.71097,2024-08-25,294.06973
0,34,40,35.79507,-79.38013,2024-08-25,293.6518
0,34,41,35.731037,-79.04996,2024-08-25,294.13824
0,34,42,35.665913,-78.72043,2024-08-25,295.50616
0,34,43,35.5997,-78.39154,2024-08-25,294.82822
0,34,44,35.5324,-78.063354,2024-08-25,295.14078
0,34,45,35.46402,-77.73584,2024-08-25,294.83356
0,34,46,35.39457,-77.40903,2024-08-25,294.49966
0,34,47,35.324043,-77.08292,2024-08-25,294.24646
0,34,48,35.252457,-76.75751,2024-08-25,294.85895
0,34,49,35.1798,-76.4328,2024-08-25,296.71286
0,34,50,35.1061,-76.108826,2024-08-25,297.4801
0,34,51,35.03133,-75.78558,2024-08-25,298.04434
0,34,52,34.955517,-75.463104,2024-08-25,299.07135
0,34,53,34.878654,-75.14136,2024-08-25,299.4395
0,34,54,34.800762,-74.82037,2024-08-25,299.1375
0,34,55,34.721832,-74.50015,2024-08-25,298.92963
0,34,56,34.641865,-74.180695,2024-08-25,298.83582
0,34,57,34.56088,-73.86203,2024-08-25,298.588
0,34,58,34.478878,-73.54416,2024-08-25,298.24805
0,34,59,34.395855,-73.22705,2024-08-25,297.813
0,34,60,34.31181,-72.91077,2024-08-25,297.54428
0,34,61,34.22677,-72.595276,2024-08-25,297.69214
0,34,62,34.14072,-72.28061,2024-08-25,297.92065
0,34,63,34.053684,-71.96677,2024-08-25,298.054
0,34,64,33.965652,-71.65375,2024-08-25,298.00534
0,34,65,33.87663,-71.34155,2024-08-25,297.92352
0,34,66,33.78663,-71.03021,2024-08-25,298.34546
0,34,67,33.69566,-70.71973,2024-08-25,298.86905
0,34,68,33.60371,-70.410065,2024-08-25,298.5603
0,34,69,33.510796,-70.10126,2024-08-25,298.28983
0,34,70,33.416927,-69.793335,2024-08-25,298.65128
0,34,71,33.322098,-69.48627,2024-08-25,299.55573
0,34,72,33.22632,-69.180115,2024-08-25,300.09653
0,35,0,37.699802,-92.983765,2024-08-25,298.88095
0,35,1,37.681873,-92.634674,2024-08-25,298.75073
0,35,2,37.66273,-92.28577,2024-08-25,298.45993
0,35,3,37.642395,-91.93707,2024-08-25,299.6435
0,35,4,37.62085,-91.58862,2024-08-25,299.7478
0,35,5,37.598114,-91.24042,2024-08-25,298.91714
0,35,6,37.57418,-90.892456,2024-08-25,299.44193
0,35,7,37.549046,-90.54477,2024-08-25,299.50705
0,35,8,37.52272,-90.19736,2024-08-25,299.62125
0,35,9,37.4952,-89.85025,2024-08-25,302.12283
0,35,10,37.466496,-89.50345,2024-08-25,302.73026
0,35,11,37.436596,-89.15698,2024-08-25,303.17053
0,35,12,37.405502,-88.81082,2024-08-25,301.5039
0,35,13,37.373226,-88.46503,2024-08-25,301.5528
0,35,14,37.33977,-88.11957,2024-08-25,302.2634
0,35,15,37.305145,-87.774475,2024-08-25,300.28116
0,35,16,37.269325,-87.42978,2024-08-25,299.66953
0,35,17,37.232334,-87.08548,2024-08-25,299.22223
0,35,18,37.194176,-86.74158,2024-08-25,298.8418
0,35,19,37.15483,-86.3981,2024-08-25,298.2102
0,35,20,37.114334,-86.05505,2024-08-25,298.0289
0,35,21,37.07266,-85.71243,2024-08-25,297.81158
0,35,22,37.029823,-85.37027,2024-08-25,297.8429
0,35,23,36.98582,-85.028564,2024-08-25,297.5814
0,35,24,36.940666,-84.68735,2024-08-25,296.85483
0,35,25,36.894356,-84.34662,2024-08-25,295.7713
0,35,26,36.846893,-84.00641,2024-08-25,295.2437
0,35,27,36.798286,-83.66669,2024-08-25,294.5213
0,35,28,36.74852,-83.32745,2024-08-25,294.02225
0,35,29,36.69762,-82.9888,2024-08-25,294.40704
0,35,30,36.645576,-82.650665,2024-08-25,295.64093
0,35,31,36.592407,-82.31311,2024-08-25,295.46994
0,35,32,36.53809,-81.976074,2024-08-25,293.40002
0,35,33,36.482647,-81.63965,2024-08-25,291.5335
0,35,34,36.42608,-81.3038,2024-08-25,290.67715
0,35,35,36.368393,-80.96857,2024-08-25,292.47598
0,35,36,36.309586,-80.63391,2024-08-25,294.2184
0,35,37,36.249657,-80.299866,2024-08-25,294.79764
0,35,38,36.18862,-79.96646,2024-08-25,294.52783
0,35,39,36.12648,-79.63367,2024-08-25,294.44272
0,35,40,36.063232,-79.301544,2024-08-25,294.38443
0,35,41,35.99888,-78.97006,2024-08-25,294.45816
0,35,42,35.933426,-78.63925,2024-08-25,294.61313
0,35,43,35.866894,-78.30911,2024-08-25,294.36963
0,35,44,35.799263,-77.979675,2024-08-25,294.8491
0,35,45,35.730556,-77.65088,2024-08-25,294.56726
0,35,46,35.66077,-77.322815,2024-08-25,293.86792
0,35,47,35.589905,-76.99548,2024-08-25,293.6287
0,35,48,35.51796,-76.66882,2024-08-25,294.30954
0,35,49,35.444954,-76.342896,2024-08-25,295.13925
0,35,50,35.370888,-76.01773,2024-08-25,296.54736
0,35,51,35.295765,-75.6933,2024-08-25,297.61816
0,35,52,35.219585,-75.3696,2024-08-25,298.52332
0,35,53,35.142357,-75.04666,2024-08-25,299.1387
0,35,54,35.064083,-74.72449,2024-08-25,299.1556
0,35,55,34.98478,-74.40311,2024-08-25,299.07098
0,35,56,34.904427,-74.08249,2024-08-25,298.8846
0,35,57,34.823048,-73.762665,2024-08-25,298.80914
0,35,58,34.740643,-73.443665,2024-08-25,298.66287
0,35,59,34.657215,-73.12543,2024-08-25,298.47266
0,35,60,34.57278,-72.808014,2024-08-25,298.35056
0,35,61,34.487328,-72.491425,2024-08-25,298.2368
0,35,62,34.400875,-72.17566,2024-08-25,298.1252
0,35,63,34.31341,-71.86069,2024-08-25,298.156
0,35,64,34.224964,-71.5466,2024-08-25,298.1465
0,35,65,34.135525,-71.23334,2024-08-25,297.86923
0,35,66,34.045097,-70.9209,2024-08-25,298.0715
0,35,67,33.953693,-70.609375,2024-08-25,298.70068
0,35,68,33.861305,-70.298645,2024-08-25,298.90005
0,35,69,33.767952,-69.98883,2024-08-25,298.57895
0,35,70,33.673634,-69.67987,2024-08-25,298.19568
0,35,71,33.578358,-69.371796,2024-08-25,298.40924
0,35,72,33.482124,-69.064575,2024-08-25,299.3987
0,36,0,37.97619,-92.96179,2024-08-25,299.05374
0,36,1,37.958168,-92.611145,2024-08-25,299.3858
0,36,2,37.93893,-92.26074,2024-08-25,299.45123
0,36,3,37.918495,-91.91052,2024-08-25,300.20474
0,36,4,37.89685,-91.56055,2024-08-25,300.10837
0,36,5,37.87399,-91.210815,2024-08-25,299.50513
0,36,6,37.849945,-90.86136,2024-08-25,299.57605
0,36,7,37.82468,-90.51218,2024-08-25,300.5598
0,36,8,37.79822,-90.16327,2024-08-25,300.11774
0,36,9,37.77057,-89.81467,2024-08-25,302.8204
0,36,10,37.74171,-89.46637,2024-08-25,303.17883
0,36,11,37.711666,-89.11841,2024-08-25,303.6962
0,36,12,37.680416,-88.77075,2024-08-25,302.75705
0,36,13,37.64799,-88.42346,2024-08-25,302.13138
0,36,14,37.61437,-88.07654,2024-08-25,302.23102
0,36,15,37.579556,-87.73001,2024-08-25,301.17532
0,36,16,37.543564,-87.38385,2024-08-25,300.26196
0,36,17,37.506393,-87.038086,2024-08-25,300.06348
0,36,18,37.468037,-86.69272,2024-08-25,299.01703
0,36,19,37.4285,-86.34778,2024-08-25,298.53436
0,36,20,37.387794,-86.003296,2024-08-25,298.1367
0,36,21,37.345924,-85.65924,2024-08-25,298.59958
0,36,22,37.302876,-85.31564,2024-08-25,298.1821
0,36,23,37.25865,-84.972534,2024-08-25,297.41913
0,36,24,37.213272,-84.62988,2024-08-25,297.09122
0,36,25,37.16673,-84.28775,2024-08-25,295.84378
0,36,26,37.119038,-83.946106,2024-08-25,295.5153
0,36,27,37.070183,-83.60498,2024-08-25,294.78174
0,36,28,37.020184,-83.264404,2024-08-25,293.55515
0,36,29,36.96903,-82.92432,2024-08-25,293.14526
0,36,30,36.916725,-82.58484,2024-08-25,293.82376
0,36,31,36.86328,-82.24588,2024-08-25,294.22644
0,36,32,36.808712,-81.9075,2024-08-25,293.81198
0,36,33,36.752995,-81.5697,2024-08-25,292.21527
0,36,34,36.69615,-81.23248,2024-08-25,290.91473
0,36,35,36.638184,-80.895905,2024-08-25,291.4571
0,36,36,36.579082,-80.559906,2024-08-25,292.54437
0,36,37,36.518867,-80.22455,2024-08-25,293.94714
0,36,38,36.457523,-79.88983,2024-08-25,294.50745
0,36,39,36.395077,-79.555725,2024-08-25,294.7189
0,36,40,36.331516,-79.22229,2024-08-25,294.63083
0,36,41,36.266857,-78.88953,2024-08-25,293.9562
0,36,42,36.201084,-78.5574,2024-08-25,293.67358
0,36,43,36.134224,-78.22598,2024-08-25,293.84845
0,36,44,36.066265,-77.89526,2024-08-25,294.4904
0,36,45,35.997227,-77.56525,2024-08-25,294.14227
0,36,46,35.927094,-77.2359,2024-08-25,293.41467
0,36,47,35.855877,-76.90729,2024-08-25,293.1647
0,36,48,35.783592,-76.57941,2024-08-25,293.44196
0,36,49,35.71024,-76.25226,2024-08-25,293.32037
0,36,50,35.635803,-75.92587,2024-08-25,294.71094
0,36,51,35.560318,-75.60022,2024-08-25,297.0871
0,36,52,35.483772,-75.27533,2024-08-25,297.90408
0,36,53,35.40617,-74.9512,2024-08-25,298.8
0,36,54,35.32752,-74.62784,2024-08-25,299.03036
0,36,55,35.24782,-74.30527,2024-08-25,299.05527
0,36,56,35.1671,-73.98349,2024-08-25,298.94373
0,36,57,35.085323,-73.66254,2024-08-25,298.92368
0,36,58,35.00253,-73.34235,2024-08-25,298.84103
0,36,59,34.918697,-73.02298,2024-08-25,298.65604
0,36,60,34.83386,-72.70444,2024-08-25,298.6156
0,36,61,34.747997,-72.38672,2024-08-25,298.5602
0,36,62,34.66113,-72.069824,2024-08-25,298.10858
0,36,63,34.573254,-71.753784,2024-08-25,297.91858
0,36,64,34.48438,-71.4386,2024-08-25,298.25653
0,36,65,34.394512,-71.12424,2024-08-25,298.26108
0,36,66,34.303658,-70.81076,2024-08-25,298.2
0,36,67,34.211815,-70.49814,2024-08-25,298.5088
0,36,68,34.11899,-70.1864,2024-08-25,298.80173
0,36,69,34.025196,-69.87552,2024-08-25,298.71658
0,36,70,33.93043,-69.56552,2024-08-25,298.2232
0,36,71,33.834698,-69.25641,2024-08-25,297.90332
0,36,72,33.738018,-68.94818,2024-08-25,297.9897
0,37,0,38.25274,-92.939575,2024-08-25,299.09262
0,37,1,38.234623,-92.5874,2024-08-25,298.79193
0,37,2,38.21529,-92.23547,2024-08-25,301.22617
0,37,3,38.19475,-91.88373,2024-08-25,301.27585
0,37,4,38.173,-91.53223,2024-08-25,301.02496
0,37,5,38.150036,-91.18097,2024-08-25,301.44046
